nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
carto-map-jurpol,etalab,GitHub,https://github.com/etalab/carto-map-jurpol,Site web minimal (leaflet) pour consulter la carte Justice/Police,False,2015-08-27T13:48:23Z,2018-01-22T18:46:18Z,,0,0,,1,JavaScript,
utilery-recipe-ban,etalab,GitHub,https://github.com/etalab/utilery-recipe-ban,Recette utilery pour les couches vectorielles issues de la BAN,False,2015-08-29T13:01:09Z,2018-01-22T18:46:19Z,,0,0,,0,,
apicarto,etalab,GitHub,https://github.com/etalab/apicarto,[FIN DE VIE] Faire appel à l'information géographique pour simplifier les démarches,False,2015-11-19T15:10:38Z,2019-03-15T11:50:32Z,,8,6,,0,JavaScript,
inspire-wiki,etalab,GitHub,https://github.com/etalab/inspire-wiki,Initiative Inspire du SGMAP,False,2015-12-10T11:08:43Z,2018-01-22T18:46:38Z,,3,4,,0,,
HackFrancophonie,etalab,GitHub,https://github.com/etalab/HackFrancophonie,"Wiki et code de l'open data camp #HackFrancophonie réunissant +8 pays de la Francophonie (19 février 2016, Paris)",False,2016-01-13T12:57:34Z,2018-01-22T18:46:44Z,https://www.etalab.gouv.fr/hackfrancophonie-un-open-data-camp-autour-des-donnees-ouvertes-par-les-pays-francophones,7,5,,0,Shell,
geologos,etalab,GitHub,https://github.com/etalab/geologos,Extract logos from @etalab/geozones’ data for French towns,False,2016-02-04T13:48:02Z,2018-01-22T18:46:48Z,,1,1,MIT License,0,Python,
osem,etalab,GitHub,https://github.com/etalab/osem,Open Source Event Manager. An event management tool tailored to Free and Open Source Software conferences.,True,2016-03-16T08:15:08Z,2018-01-22T18:46:57Z,http://osem.io,1,2,MIT License,0,Ruby,
api-urbanisme,etalab,GitHub,https://github.com/etalab/api-urbanisme,,False,2016-03-24T12:14:31Z,2018-01-22T18:46:59Z,,0,0,,0,JavaScript,
couverture-urbanisme,etalab,GitHub,https://github.com/etalab/couverture-urbanisme,,False,2016-04-07T16:20:25Z,2018-01-22T18:47:02Z,,0,0,,1,JavaScript,
monuments-historiques,etalab,GitHub,https://github.com/etalab/monuments-historiques,Construction de référentiels liés aux Monuments Historiques classés ou inscrits,False,2016-04-13T08:29:47Z,2018-01-22T18:47:03Z,,1,0,GNU Affero General Public License v3.0,0,JavaScript,
collectivites.data.gouv.fr,etalab,GitHub,https://github.com/etalab/collectivites.data.gouv.fr,Prototype d'un portail dédié aux collectivités (et plus),False,2016-05-09T13:26:01Z,2018-01-22T18:47:10Z,,0,1,,1,CSS,
api-geo,etalab,GitHub,https://github.com/etalab/api-geo,Interroger les référentiels géographiques plus facilement,False,2016-05-26T15:59:05Z,2019-03-18T11:22:11Z,https://api.gouv.fr/api/api-geo.html,30,7,MIT License,23,JavaScript,
geoapi-doc,etalab,GitHub,https://github.com/etalab/geoapi-doc,Documentation de l'API Géo,False,2016-06-16T18:39:19Z,2018-01-22T18:47:20Z,https://geo.api.gouv.fr,1,4,,0,JavaScript,
cartes.data.gouv.fr,etalab,GitHub,https://github.com/etalab/cartes.data.gouv.fr,Customization d'une instance uMap,False,2016-06-24T09:01:36Z,2018-09-21T14:18:18Z,,1,0,,2,HTML,
geoapi,etalab,GitHub,https://github.com/etalab/geoapi,Interrogez les référentiels géographiques plus facilement,False,2016-06-28T20:34:45Z,2018-01-22T18:47:23Z,https://api.gouv.fr/api/geoapi.html,5,0,,5,,
geohisto,etalab,GitHub,https://github.com/etalab/geohisto,"Historic information for French regions, counties, overseas collectivities and towns based on INSEE and Wikipedia data, exported as (re)usable CSV files.",False,2016-07-11T10:14:50Z,2019-03-27T17:11:07Z,,24,2,Other,11,Python,"collectives,communes,counties,departements,french,graph,history,insee,opendata,regions,towns"
id.data.gouv.fr,etalab,GitHub,https://github.com/etalab/id.data.gouv.fr,Django-based SSO *not* deployed on the corresponding domain *yet*,True,2016-08-04T15:46:48Z,2018-04-13T11:22:04Z,,1,0,,13,Python,
geo.data.gouv.fr,etalab,GitHub,https://github.com/etalab/geo.data.gouv.fr,Trouvez facilement les données géographiques dont vous avez besoin,False,2016-09-01T12:51:35Z,2019-03-25T06:32:28Z,https://geo.data.gouv.fr,32,13,MIT License,36,JavaScript,"geodata,gis,inspire,opendata"
format-commande-publique,etalab,GitHub,https://github.com/etalab/format-commande-publique,Documentation du format de référence des données essentielles des marchés publics français,False,2016-09-07T18:09:28Z,2018-10-29T14:14:44Z,,13,4,The Unlicense,10,Shell,
urbaclic,etalab,GitHub,https://github.com/etalab/urbaclic,Accéder aux règles d'urbanisme en quelques clics,False,2016-09-12T09:46:23Z,2018-06-29T20:03:35Z,,2,1,,0,JavaScript,
optimouv,etalab,GitHub,https://github.com/etalab/optimouv,Optimisation des déplacements et de l'organisation des évènements sportifs,False,2016-10-05T07:44:53Z,2018-01-22T18:47:43Z,https://optimouv.readthedocs.io/,3,0,,0,HTML,
retos-civicos,etalab,GitHub,https://github.com/etalab/retos-civicos,,True,2016-10-28T13:06:51Z,2018-01-22T18:47:49Z,,1,0,,0,Ruby,
sirene,etalab,GitHub,https://github.com/etalab/sirene,"🌬 Ease and speed up the kick off of the #OpenSirene hackathon, it contains tools to split/filter/reduce the huge CSV file.",False,2016-11-01T13:49:33Z,2018-09-17T13:38:21Z,https://www.etalab.gouv.fr/opensirene-un-hackathon-pour-preparer-louverture-du-registre-des-entreprises-sirene,7,3,MIT License,0,Python,
hackdash,etalab,GitHub,https://github.com/etalab/hackdash,A quick & dirty fork a Hackdash for the hackathon of the 2016 Open Government Partnership summit in Paris,True,2016-11-03T17:29:18Z,2018-01-22T18:47:50Z,https://hackathon.ogpsummit.org,0,3,MIT License,0,JavaScript,
ofsearch,etalab,GitHub,https://github.com/etalab/ofsearch,Data loader and search API for french training organizations.,False,2016-11-17T14:35:23Z,2018-01-22T18:47:53Z,,0,0,MIT License,0,Python,
organismes-formation,etalab,GitHub,https://github.com/etalab/organismes-formation,,False,2016-11-17T18:28:45Z,2018-01-22T18:47:54Z,https://formations.data.gouv.fr,0,1,MIT License,0,JavaScript,
docker-datagouv,etalab,GitHub,https://github.com/etalab/docker-datagouv,A sample docker-compose stack for Datagouv,False,2016-12-09T13:04:19Z,2018-01-22T18:47:59Z,,0,0,,0,,
urbaclic-next,etalab,GitHub,https://github.com/etalab/urbaclic-next,Accéder aux règles d'urbanisme en quelques clics,False,2016-12-13T11:11:31Z,2018-01-24T20:15:35Z,,1,0,,0,JavaScript,
datagouv-funfacts,etalab,GitHub,https://github.com/etalab/datagouv-funfacts,,False,2016-12-20T10:21:39Z,2018-11-27T09:30:24Z,,2,0,MIT License,0,Jupyter Notebook,
secateur,etalab,GitHub,https://github.com/etalab/secateur,Dynamic CSV splitting based on columns’ values.,False,2017-01-16T19:53:51Z,2018-01-22T18:48:07Z,,1,0,MIT License,1,Python,"api,asynchronous,csv,dynamic,http,nameko,python,python3,redis,split"
blog.data.gouv.fr,etalab,GitHub,https://github.com/etalab/blog.data.gouv.fr,Pelican blog for Data.gouv.fr,False,2017-01-16T20:03:49Z,2018-04-13T11:12:16Z,https://blog.data.gouv.fr,1,4,MIT License,4,CSS,
ogptoolbox,etalab,GitHub,https://github.com/etalab/ogptoolbox,,False,2017-02-27T17:05:26Z,2019-03-19T21:43:44Z,,2,1,Other,0,Elm,"contributions,ogp,opendata,toolbox"
inspire-cartes-producteurs,etalab,GitHub,https://github.com/etalab/inspire-cartes-producteurs,Cartes de producteurs publiant des données géo ouvertes,False,2017-02-28T11:33:12Z,2018-02-23T03:39:50Z,https://etalab.github.io/inspire-cartes-producteurs,1,0,,0,HTML,
cadastre,etalab,GitHub,https://github.com/etalab/cadastre,Scripts de préparation des données cadastrales diffusées par Etalab,False,2017-03-15T14:22:34Z,2019-02-01T09:15:38Z,,23,1,,27,JavaScript,
sirene_as_api,etalab,GitHub,https://github.com/etalab/sirene_as_api,Une API pour le fichier sirene,False,2017-03-27T10:11:09Z,2019-03-18T18:27:06Z,,28,11,MIT License,6,Ruby,"api,opengouv"
sirene_as_api_ansible,etalab,GitHub,https://github.com/etalab/sirene_as_api_ansible,Ansible to install your own sirene_as_api server,False,2017-04-03T13:24:55Z,2018-10-24T19:00:39Z,,2,2,,1,,
licence-ouverte,etalab,GitHub,https://github.com/etalab/licence-ouverte,La licence qui encourage la réutilisation des données publiques,False,2017-04-19T13:04:27Z,2019-03-20T08:01:48Z,https://www.etalab.gouv.fr/open-licence,3,2,Other,0,,"law,opendata,opensource"
speedtracker,etalab,GitHub,https://github.com/etalab/speedtracker,📉 Visualisation layer and data store for SpeedTracker,True,2017-04-27T19:08:41Z,2018-01-22T18:48:32Z,https://speedtracker.org,0,0,,0,JavaScript,
